Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist IN,Clontarf - James Larkin Rd Cyclist OUT,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist IN,Clontarf - Pebble Beach Carpark Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist IN,Griffith Avenue (Clare Rd Side) Cyclist OUT,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist IN,Griffith Avenue (Lane Side) Cyclist OUT,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Cyclists 1,Richmond Street Cyclists 1 Cyclist IN,Richmond Street Cyclists 1 Cyclist OUT,Richmond Street Cyclists 2 ,Richmond Street Cyclists 2  Cyclist IN,Richmond Street Cyclists 2  Cyclist OUT
24/08/2022 14:00,17,8,9,64,32,32,67,27,40,0,0,0,12,12,0,0,0,0,0,0,0,112,52,60,0,,77,1,76,89,0,89
24/08/2022 15:00,28,13,15,53,26,27,94,42,52,0,0,0,10,10,0,0,0,0,0,0,0,159,83,76,0,,76,0,76,74,0,74
24/08/2022 16:00,36,12,24,82,35,47,100,47,53,0,0,0,11,10,1,0,0,0,0,0,0,253,154,99,0,,144,2,142,90,0,90
24/08/2022 17:00,77,20,57,148,34,114,196,39,157,0,0,0,17,17,0,0,0,0,0,0,0,443,308,135,0,,245,3,242,136,1,135
24/08/2022 18:00,61,20,41,152,45,107,188,52,136,0,0,0,13,12,1,0,0,0,0,0,0,354,228,126,0,,216,1,215,123,1,122
24/08/2022 19:00,39,15,24,162,75,87,168,73,95,0,0,0,15,15,0,0,0,0,0,0,0,240,147,93,0,,161,1,160,126,0,126
24/08/2022 20:00,24,9,15,123,71,52,122,60,62,0,0,0,13,13,0,0,0,0,0,0,0,167,95,72,0,,120,0,120,127,1,126
24/08/2022 21:00,10,3,7,48,25,23,66,33,33,0,0,0,4,4,0,0,0,0,0,0,0,98,56,42,0,,82,1,81,58,0,58
24/08/2022 22:00,8,4,4,18,9,9,31,12,19,0,0,0,5,5,0,0,0,0,0,0,0,78,53,25,0,,66,0,66,42,0,42
24/08/2022 23:00,5,1,4,8,4,4,9,2,7,0,0,0,4,4,0,0,0,0,0,0,0,43,35,8,0,,44,0,44,29,0,29
25/08/2022 00:00,3,2,1,4,2,2,7,5,2,0,0,0,1,1,0,0,0,0,0,0,0,27,21,6,0,,30,0,30,12,0,12
25/08/2022 01:00,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,9,6,3,0,,6,0,6,1,0,1
25/08/2022 02:00,1,0,1,1,0,1,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,5,3,2,0,,16,0,16,4,0,4
25/08/2022 03:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2,2,0,,5,0,5,1,0,1
25/08/2022 04:00,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,,2,0,2,2,0,2
25/08/2022 05:00,3,3,0,10,7,3,19,10,9,0,0,0,4,4,0,0,0,0,0,0,0,30,8,22,0,,3,0,3,7,0,7
25/08/2022 06:00,21,18,3,31,21,10,32,20,12,0,0,0,41,40,1,0,0,0,0,0,0,141,22,119,0,,9,1,8,45,0,45
25/08/2022 07:00,54,48,6,89,66,23,105,77,28,0,0,0,67,67,0,0,0,0,0,0,0,349,83,266,0,,42,0,42,93,0,93
25/08/2022 08:00,98,90,8,113,89,24,146,117,29,0,0,0,70,70,0,0,0,0,0,0,0,609,103,506,0,,83,1,82,204,0,204
25/08/2022 09:00,32,29,3,74,41,33,84,47,37,0,0,0,13,13,0,0,0,0,0,0,0,253,47,206,0,,39,0,39,150,0,150
25/08/2022 10:00,19,16,3,82,43,39,116,34,82,0,0,0,18,18,0,0,0,0,0,0,0,128,30,98,0,,38,2,36,99,0,99
25/08/2022 11:00,19,14,5,88,47,41,97,48,49,0,0,0,11,11,0,0,0,0,0,0,0,104,34,70,0,,50,0,50,83,0,83
25/08/2022 12:00,21,13,8,80,34,46,109,49,60,0,0,0,1,0,1,0,0,0,0,0,0,113,37,76,0,,57,1,56,95,1,94
25/08/2022 13:00,19,9,10,86,46,40,102,47,55,0,0,0,5,5,0,0,0,0,0,0,0,140,66,74,0,,104,0,104,104,0,104
25/08/2022 14:00,12,5,7,59,24,35,84,42,42,0,0,0,5,5,0,0,0,0,0,0,0,138,67,71,0,,70,1,69,75,1,74
25/08/2022 15:00,22,7,15,65,34,31,92,40,52,0,0,0,8,8,0,0,0,0,0,0,0,156,75,81,0,,81,1,80,80,0,80
25/08/2022 16:00,28,8,20,85,33,52,114,45,69,0,0,0,7,7,0,0,0,0,0,0,0,238,136,102,0,,107,0,107,109,1,108
25/08/2022 17:00,57,18,39,135,38,97,178,49,129,0,0,0,22,22,0,0,0,0,0,0,0,438,296,142,0,,224,4,220,132,0,132
25/08/2022 18:00,47,13,34,159,47,112,189,57,132,0,0,0,18,18,0,0,0,0,0,0,0,350,220,130,0,,203,2,201,139,0,139
25/08/2022 19:00,28,13,15,113,52,61,126,55,71,0,0,0,17,17,0,0,0,0,0,0,0,222,128,94,0,,129,1,128,100,0,100
25/08/2022 20:00,19,4,15,78,39,39,101,52,49,0,0,0,11,11,0,0,0,0,0,0,0,155,87,68,0,,101,0,101,97,0,97
25/08/2022 21:00,9,2,7,34,19,15,47,20,27,0,0,0,9,9,0,0,0,0,0,0,0,103,73,30,0,,91,0,91,75,1,74
25/08/2022 22:00,8,3,5,11,4,7,27,12,15,0,0,0,9,8,1,0,0,0,0,0,0,91,64,27,0,,76,3,73,38,0,38
25/08/2022 23:00,3,1,2,15,6,9,18,3,15,0,0,0,2,2,0,0,0,0,0,0,0,56,40,16,0,,50,1,49,27,0,27
26/08/2022 00:00,4,2,2,12,4,8,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,34,28,6,0,,36,0,36,15,1,14
26/08/2022 01:00,0,0,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,10,6,4,0,,4,0,4,2,0,2
26/08/2022 02:00,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,,10,0,10,8,0,8
26/08/2022 03:00,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,,14,1,13,5,0,5
26/08/2022 04:00,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2,0,,7,0,7,3,0,3
26/08/2022 05:00,5,5,0,8,6,2,15,10,5,0,0,0,8,8,0,0,0,0,0,0,0,35,7,28,0,,3,0,3,8,0,8
26/08/2022 06:00,20,17,3,35,23,12,35,25,10,0,0,0,22,22,0,0,0,0,0,0,0,127,27,100,0,,7,0,7,37,0,37
26/08/2022 07:00,34,29,5,48,30,18,59,42,17,0,0,0,46,46,0,0,0,0,0,0,0,248,66,182,0,,26,0,26,69,0,69
26/08/2022 08:00,63,53,10,71,54,17,84,63,21,0,0,0,62,62,0,0,0,0,0,0,0,357,79,278,0,,51,0,51,131,2,129
26/08/2022 09:00,30,27,3,52,35,17,58,40,18,0,0,0,27,27,0,0,0,0,0,0,0,150,33,117,0,,42,0,42,129,0,129
26/08/2022 10:00,12,11,1,45,20,25,62,23,39,0,0,0,16,15,1,0,0,0,0,0,0,101,28,73,0,,32,1,31,72,1,71
26/08/2022 11:00,13,7,6,39,17,22,56,27,29,0,0,0,5,5,0,0,0,0,0,0,0,91,29,62,0,,42,0,42,54,0,54
26/08/2022 12:00,15,9,6,49,27,22,56,30,26,0,0,0,7,7,0,0,0,0,0,0,0,117,43,74,0,,66,0,66,99,1,98
26/08/2022 13:00,25,10,15,46,23,23,70,28,42,0,0,0,6,6,0,0,0,0,0,0,0,163,84,79,0,,94,0,94,120,0,120
26/08/2022 14:00,20,10,10,38,18,20,49,21,28,0,0,0,7,7,0,0,0,0,0,0,0,128,68,60,0,,75,0,75,96,1,95
26/08/2022 15:00,22,12,10,52,20,32,59,22,37,0,0,0,8,8,0,0,0,0,0,0,0,173,91,82,0,,86,0,86,78,0,78
26/08/2022 16:00,31,12,19,87,35,52,101,41,60,0,0,0,5,5,0,0,0,0,0,0,0,202,114,88,0,,136,0,136,108,0,108
26/08/2022 17:00,42,13,29,81,35,46,122,50,72,0,0,0,11,11,0,0,0,0,0,0,0,260,149,111,0,,170,0,170,117,0,117
26/08/2022 18:00,34,9,25,91,39,52,123,51,72,0,0,0,23,23,0,0,0,0,0,0,0,203,122,81,0,,134,0,134,122,0,122
26/08/2022 19:00,17,11,6,92,43,49,109,45,64,0,0,0,18,18,0,0,0,0,0,0,0,171,92,79,0,,108,1,107,108,0,108
26/08/2022 20:00,12,4,8,64,35,29,75,36,39,0,0,0,13,12,1,0,0,0,0,0,0,123,59,64,0,,87,1,86,107,1,106
26/08/2022 21:00,9,4,5,23,13,10,26,14,12,0,0,0,11,11,0,0,0,0,0,0,0,93,52,41,0,,61,2,59,92,0,92
26/08/2022 22:00,5,1,4,10,5,5,17,6,11,0,0,0,4,3,1,0,0,0,0,0,0,56,31,25,0,,58,0,58,54,0,54
26/08/2022 23:00,4,2,2,7,4,3,8,3,5,0,0,0,6,6,0,0,0,0,0,0,0,56,41,15,0,,53,0,53,40,0,40
27/08/2022 00:00,6,3,3,7,2,5,11,4,7,0,0,0,1,1,0,0,0,0,0,0,0,38,22,16,0,,46,0,46,26,3,23
27/08/2022 01:00,1,0,1,7,4,3,3,1,2,0,0,0,2,2,0,0,0,0,0,0,0,29,24,5,0,,13,0,13,1,0,1
27/08/2022 02:00,0,0,0,1,1,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,20,14,6,0,,25,2,23,3,0,3
27/08/2022 03:00,0,0,0,2,1,1,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,13,11,2,0,,18,0,18,5,0,5
27/08/2022 04:00,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,8,5,3,0,,8,1,7,6,1,5
27/08/2022 05:00,0,0,0,5,3,2,3,0,3,0,0,0,2,2,0,0,0,0,0,0,0,12,3,9,0,,7,0,7,3,0,3
27/08/2022 06:00,2,1,1,18,7,11,16,7,9,0,0,0,8,8,0,0,0,0,0,0,0,42,8,34,0,,8,0,8,6,0,6
27/08/2022 07:00,8,5,3,34,11,23,46,17,29,0,0,0,17,17,0,0,0,0,0,0,0,52,12,40,0,,12,0,12,15,0,15
27/08/2022 08:00,10,8,2,95,45,50,110,52,58,0,0,0,12,12,0,0,0,0,0,0,0,73,22,51,0,,12,1,11,38,0,38
27/08/2022 09:00,7,6,1,153,70,83,164,72,92,0,0,0,17,17,0,0,0,0,0,0,0,99,28,71,0,,21,0,21,79,0,79
27/08/2022 10:00,19,15,4,171,81,90,204,94,110,0,0,0,8,8,0,0,0,0,0,0,0,121,49,72,0,,39,0,39,79,0,79
27/08/2022 11:00,15,8,7,163,70,93,203,77,126,0,0,0,5,5,0,0,0,0,0,0,0,147,53,94,0,,41,1,40,97,0,97
27/08/2022 12:00,18,16,2,185,84,101,241,91,150,0,0,0,8,7,1,0,0,0,0,0,0,168,50,118,0,,57,0,57,114,1,113
27/08/2022 13:00,21,13,8,174,90,84,244,131,113,0,0,0,6,6,0,0,0,0,0,0,0,159,65,94,0,,62,0,62,119,0,119
27/08/2022 14:00,23,13,10,139,65,74,196,95,101,0,0,0,13,13,0,0,0,0,0,0,0,156,67,89,0,,86,0,86,115,0,115
27/08/2022 15:00,21,15,6,147,76,71,209,111,98,0,0,0,12,12,0,0,0,0,0,0,0,147,51,96,0,,80,1,79,125,0,125
27/08/2022 16:00,27,17,10,147,85,62,189,110,79,0,0,0,14,14,0,0,0,0,0,0,0,151,71,80,0,,87,0,87,105,0,105
27/08/2022 17:00,23,11,12,131,72,59,170,109,61,0,0,0,13,12,1,0,0,0,0,0,0,134,62,72,0,,96,0,96,105,1,104
27/08/2022 18:00,23,9,14,70,42,28,102,57,45,0,0,0,9,9,0,0,0,0,0,0,0,133,72,61,0,,84,0,84,93,0,93
27/08/2022 19:00,14,6,8,72,47,25,88,57,31,0,0,0,10,10,0,0,0,0,0,0,0,128,71,57,0,,67,0,67,79,0,79
27/08/2022 20:00,6,3,3,42,21,21,60,30,30,0,0,0,3,3,0,0,0,0,0,0,0,113,49,64,0,,61,2,59,104,0,104
27/08/2022 21:00,9,5,4,12,9,3,17,13,4,0,0,0,5,5,0,0,0,0,0,0,0,86,53,33,0,,51,0,51,70,0,70
27/08/2022 22:00,6,2,4,10,6,4,16,4,12,0,0,0,6,6,0,0,0,0,0,0,0,100,40,60,0,,43,0,43,70,0,70
27/08/2022 23:00,4,2,2,4,2,2,6,2,4,0,0,0,6,6,0,0,0,0,0,0,0,64,43,21,0,,24,0,24,33,0,33
28/08/2022 00:00,0,0,0,6,3,3,11,5,6,0,0,0,3,3,0,0,0,0,0,0,0,41,32,9,0,,33,0,33,22,0,22
28/08/2022 01:00,4,2,2,4,2,2,3,2,1,0,0,0,2,2,0,0,0,0,0,0,0,21,17,4,0,,9,0,9,3,0,3
28/08/2022 02:00,2,0,2,3,3,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,16,14,2,0,,24,2,22,7,0,7
28/08/2022 03:00,0,0,0,3,2,1,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,25,15,10,0,,13,0,13,2,1,1
28/08/2022 04:00,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,,6,0,6,8,0,8
28/08/2022 05:00,2,0,2,4,2,2,5,2,3,0,0,0,5,5,0,0,0,0,0,0,0,8,6,2,0,,3,0,3,4,0,4
28/08/2022 06:00,5,3,2,10,5,5,9,3,6,0,0,0,5,5,0,0,0,0,0,0,0,42,11,31,0,,5,0,5,9,0,9
28/08/2022 07:00,7,6,1,34,17,17,44,20,24,0,0,0,13,13,0,0,0,0,0,0,0,47,24,23,0,,5,0,5,14,0,14
28/08/2022 08:00,3,2,1,77,32,45,71,35,36,0,0,0,10,10,0,0,0,0,0,0,0,60,16,44,0,,18,0,18,24,0,24
28/08/2022 09:00,15,12,3,124,55,69,143,59,84,0,0,0,15,15,0,0,0,0,0,0,0,59,17,42,0,,12,0,12,36,1,35
28/08/2022 10:00,6,3,3,174,72,102,200,73,127,0,0,0,13,12,1,0,0,0,0,0,0,69,22,47,0,,21,0,21,44,0,44
28/08/2022 11:00,13,8,5,181,89,92,233,109,124,0,0,0,10,10,0,0,0,0,0,0,0,96,27,69,0,,46,0,46,79,0,79
28/08/2022 12:00,11,7,4,163,78,85,214,112,102,0,0,0,6,6,0,0,0,0,0,0,0,117,46,71,0,,56,0,56,87,1,86
28/08/2022 13:00,13,8,5,140,83,57,178,103,75,0,0,0,4,4,0,0,0,0,0,0,0,131,53,78,0,,74,3,71,106,1,105
28/08/2022 14:00,18,11,7,105,55,50,161,64,97,0,0,0,8,7,1,0,0,0,0,0,0,132,50,82,0,,62,1,61,94,0,94
28/08/2022 15:00,16,7,9,91,43,48,154,81,73,0,0,0,8,8,0,0,0,0,0,0,0,133,54,79,0,,61,1,60,88,2,86
28/08/2022 16:00,15,8,7,92,51,41,107,60,47,0,0,0,6,6,0,0,0,0,0,0,0,108,42,66,0,,76,0,76,80,0,80
28/08/2022 17:00,13,8,5,60,36,24,98,48,50,0,0,0,5,5,0,0,0,0,0,0,0,134,77,57,0,,70,0,70,84,1,83
28/08/2022 18:00,20,14,6,54,26,28,85,51,34,0,0,0,11,11,0,0,0,0,0,0,0,126,60,66,0,,77,1,76,79,0,79
28/08/2022 19:00,10,4,6,49,24,25,71,39,32,0,0,0,8,8,0,0,0,0,0,0,0,116,61,55,0,,81,1,80,93,0,93
28/08/2022 20:00,9,2,7,34,19,15,43,22,21,0,0,0,8,8,0,0,0,0,0,0,0,99,52,47,0,,68,0,68,77,0,77
28/08/2022 21:00,6,5,1,9,4,5,18,9,9,0,0,0,9,9,0,0,0,0,0,0,0,75,48,27,0,,66,1,65,62,1,61
28/08/2022 22:00,3,1,2,10,7,3,9,3,6,0,0,0,6,5,1,0,0,0,0,0,0,59,44,15,0,,39,0,39,44,0,44
28/08/2022 23:00,1,0,1,3,2,1,11,6,5,0,0,0,3,3,0,0,0,0,0,0,0,33,24,9,0,,26,0,26,19,0,19
29/08/2022 00:00,3,1,2,3,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,21,17,4,0,,22,1,21,7,0,7
29/08/2022 01:00,0,0,0,4,3,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,,4,0,4,0,0,0
29/08/2022 02:00,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,,9,0,9,2,0,2
29/08/2022 03:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,,2,0,2,1,0,1
29/08/2022 04:00,1,1,0,3,3,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,5,0,,1,0,1,3,0,3
29/08/2022 05:00,4,4,0,11,8,3,14,10,4,0,0,0,6,6,0,0,0,0,0,0,0,32,7,25,0,,1,0,1,5,0,5
29/08/2022 06:00,15,10,5,29,23,6,30,24,6,0,0,0,26,26,0,0,0,0,0,0,0,137,32,105,0,,14,0,14,32,0,32
29/08/2022 07:00,42,33,9,75,54,21,74,54,20,0,0,0,61,61,0,0,0,0,0,0,0,278,74,204,0,,32,1,31,85,0,85
29/08/2022 08:00,93,87,6,111,84,27,144,111,33,0,0,0,82,81,1,0,0,0,0,0,0,466,80,386,0,,60,1,59,178,0,178
29/08/2022 09:00,42,36,6,80,49,31,92,59,33,0,0,0,35,34,1,0,0,0,0,0,0,223,42,181,0,,40,0,40,117,0,117
29/08/2022 10:00,19,9,10,59,28,31,87,40,47,0,0,0,15,15,0,0,0,0,0,0,0,95,20,75,0,,30,0,30,46,0,46
29/08/2022 11:00,11,11,0,77,44,33,89,42,47,0,0,0,11,11,0,0,0,0,0,0,0,81,32,49,0,,48,0,48,43,1,42
29/08/2022 12:00,15,7,8,73,33,40,111,44,67,0,0,0,10,10,0,0,0,0,0,0,0,127,46,81,0,,52,1,51,100,0,100
29/08/2022 13:00,32,22,10,107,50,57,146,71,75,0,0,0,6,6,0,0,0,0,0,0,0,128,58,70,0,,79,1,78,111,0,111
29/08/2022 14:00,26,13,13,94,50,44,135,61,74,0,0,0,10,10,0,0,0,0,0,0,0,117,55,62,0,,62,1,61,77,1,76
29/08/2022 15:00,25,10,15,79,35,44,137,60,77,0,0,0,9,9,0,0,0,0,0,0,0,153,84,69,0,,83,1,82,87,0,87
29/08/2022 16:00,32,13,19,80,33,47,137,64,73,0,0,0,8,8,0,0,0,0,0,0,0,224,136,88,0,,129,1,128,98,1,97
29/08/2022 17:00,61,11,50,143,46,97,220,79,141,0,0,0,12,12,0,0,0,0,0,0,0,392,239,153,0,,247,0,247,127,0,127
29/08/2022 18:00,46,13,33,143,47,96,217,71,146,0,0,0,17,17,0,0,0,0,0,0,0,335,221,114,0,,173,0,173,114,0,114
29/08/2022 19:00,24,10,14,131,63,68,168,82,86,0,0,0,10,10,0,0,0,0,0,0,0,163,97,66,0,,123,1,122,102,1,101
29/08/2022 20:00,15,8,7,76,39,37,82,45,37,0,0,0,7,7,0,0,0,0,0,0,0,113,72,41,0,,105,1,104,81,1,80
29/08/2022 21:00,3,1,2,23,9,14,36,18,18,0,0,0,9,9,0,0,0,0,0,0,0,75,47,28,0,,33,1,32,55,0,55
29/08/2022 22:00,5,4,1,11,7,4,12,6,6,0,0,0,3,3,0,0,0,0,0,0,0,57,39,18,0,,0,0,0,35,1,34
29/08/2022 23:00,6,1,5,6,3,3,12,4,8,0,0,0,4,4,0,0,0,0,0,0,0,24,20,4,0,,0,0,0,10,0,10
30/08/2022 00:00,0,0,0,4,4,0,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,22,16,6,0,,2,0,2,8,0,8
30/08/2022 01:00,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,,1,0,1,0,0,0
30/08/2022 02:00,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,3,2,0,,7,0,7,2,0,2
30/08/2022 03:00,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,,4,0,4,2,0,2
30/08/2022 04:00,0,0,0,0,0,0,2,1,1,0,0,0,3,3,0,0,0,0,0,0,0,6,0,6,0,,1,0,1,2,0,2
30/08/2022 05:00,4,4,0,8,7,1,16,10,6,0,0,0,7,7,0,0,0,0,0,0,0,31,5,26,0,,4,0,4,11,0,11
30/08/2022 06:00,15,14,1,42,30,12,45,32,13,0,0,0,28,27,1,0,0,0,0,0,0,144,31,113,0,,8,0,8,46,0,46
30/08/2022 07:00,68,54,14,97,79,18,107,82,25,0,0,0,80,79,1,0,0,0,0,0,0,362,79,283,0,,54,1,53,123,0,123
30/08/2022 08:00,118,106,12,126,92,34,164,123,41,0,0,0,92,92,0,0,0,0,0,0,0,643,99,544,0,,86,0,86,202,0,202
30/08/2022 09:00,44,41,3,70,42,28,90,53,37,0,0,0,43,43,0,0,0,0,0,0,0,288,62,226,0,,36,0,36,136,3,133
30/08/2022 10:00,27,19,8,64,37,27,78,38,40,0,0,0,15,15,0,0,0,0,0,0,0,93,28,65,0,,33,0,33,82,0,82
30/08/2022 11:00,14,10,4,72,31,41,84,37,47,0,0,0,9,9,0,0,0,0,0,0,0,113,40,73,0,,37,0,37,63,0,63
30/08/2022 12:00,23,11,12,108,63,45,111,63,48,0,0,0,12,12,0,0,0,0,0,0,0,89,34,55,0,,61,1,60,111,2,109
30/08/2022 13:00,15,7,8,87,37,50,129,55,74,0,0,0,8,8,0,0,0,0,0,0,0,140,65,75,0,,95,0,95,112,0,112
30/08/2022 14:00,18,11,7,75,35,40,111,48,63,0,0,0,9,9,0,0,0,0,0,0,0,116,53,63,0,,66,0,66,90,1,89
30/08/2022 15:00,23,13,10,92,43,49,111,51,60,0,0,0,8,8,0,0,0,0,0,0,0,172,99,73,0,,77,2,75,74,0,74
30/08/2022 16:00,42,16,26,90,37,53,141,73,68,0,0,0,3,3,0,0,0,0,0,0,0,240,134,106,0,,170,1,169,93,0,93
30/08/2022 17:00,99,31,68,154,50,104,220,82,138,0,0,0,10,10,0,0,0,0,0,0,0,461,307,154,0,,253,3,250,130,0,130
30/08/2022 18:00,59,17,42,188,60,128,256,83,173,0,0,0,1,1,0,0,0,0,0,0,0,410,264,146,0,,208,2,206,160,0,160
30/08/2022 19:00,35,10,25,154,71,83,202,88,114,0,0,0,0,0,0,0,0,0,0,0,0,249,139,110,0,,129,0,129,111,2,109
30/08/2022 20:00,12,3,9,86,45,41,112,55,57,0,0,0,0,0,0,0,0,0,0,0,0,136,77,59,0,,86,1,85,95,1,94
30/08/2022 21:00,9,1,8,35,18,17,37,11,26,0,0,0,1,1,0,0,0,0,0,0,0,116,76,40,0,,66,0,66,72,2,70
30/08/2022 22:00,5,3,2,18,10,8,26,8,18,0,0,0,4,4,0,0,0,0,0,0,0,96,75,21,0,,41,0,41,38,0,38
30/08/2022 23:00,2,1,1,5,1,4,10,1,9,0,0,0,4,4,0,0,0,0,0,0,0,49,38,11,0,,45,0,45,19,0,19
31/08/2022 00:00,1,1,0,4,2,2,6,1,5,0,0,0,2,2,0,0,0,0,0,0,0,22,18,4,0,,19,0,19,13,0,13
31/08/2022 01:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,,4,0,4,1,0,1
31/08/2022 02:00,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,9,8,1,0,,8,0,8,2,0,2
31/08/2022 03:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,,3,0,3,1,0,1
31/08/2022 04:00,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,,2,0,2,2,0,2
31/08/2022 05:00,4,4,0,12,8,4,11,8,3,0,0,0,10,10,0,0,0,0,0,0,0,39,5,34,0,,4,1,3,5,0,5
31/08/2022 06:00,23,19,4,25,17,8,43,30,13,0,0,0,26,25,1,0,0,0,0,0,0,136,29,107,0,,11,1,10,48,0,48
31/08/2022 07:00,61,53,8,88,65,23,100,73,27,0,0,0,60,59,1,0,0,0,0,0,0,327,67,260,0,,43,0,43,97,1,96
31/08/2022 08:00,132,120,12,129,92,37,164,123,41,0,0,0,92,92,0,0,0,0,0,0,0,641,100,541,0,,89,1,88,196,0,196
31/08/2022 09:00,51,48,3,67,41,26,90,52,38,0,0,0,36,35,1,0,0,0,0,0,0,254,47,207,0,,46,1,45,135,0,135
31/08/2022 10:00,9,7,2,73,39,34,85,41,44,0,0,0,19,19,0,0,0,0,0,0,0,99,37,62,0,,37,0,37,87,0,87
31/08/2022 11:00,17,12,5,74,37,37,99,53,46,0,0,0,12,12,0,0,0,0,0,0,0,99,30,69,0,,43,1,42,71,2,69
31/08/2022 12:00,14,8,6,78,35,43,79,43,36,0,0,0,20,19,1,0,0,0,0,0,0,112,46,66,0,,72,0,72,104,0,104
31/08/2022 13:00,31,11,20,79,39,40,107,46,61,0,0,0,18,17,1,0,0,0,0,0,0,155,79,76,0,,100,0,100,117,0,117
31/08/2022 14:00,22,13,9,77,41,36,122,48,74,0,0,0,14,13,1,0,0,0,0,0,0,138,65,73,0,,86,0,86,83,0,83
31/08/2022 15:00,37,22,15,59,29,30,103,52,51,0,0,0,4,4,0,0,0,0,0,0,0,194,105,89,0,,75,0,75,52,3,49
31/08/2022 16:00,40,18,22,71,32,39,110,48,62,0,0,0,8,8,0,0,0,0,0,0,0,265,163,102,0,,143,2,141,97,0,97
31/08/2022 17:00,80,26,54,114,31,83,177,51,126,0,0,0,20,20,0,0,0,0,0,0,0,445,298,147,0,,255,1,254,138,0,138
31/08/2022 18:00,67,22,45,153,55,98,183,56,127,0,0,0,21,21,0,0,0,0,0,0,0,372,232,140,0,,235,1,234,133,0,133
31/08/2022 19:00,33,12,21,100,39,61,135,51,84,0,0,0,15,15,0,0,0,0,0,0,0,208,132,76,0,,156,1,155,114,0,114
31/08/2022 20:00,23,8,15,86,43,43,127,57,70,0,0,0,9,9,0,0,0,0,0,0,0,175,113,62,0,,111,0,111,104,0,104
31/08/2022 21:00,14,3,11,29,19,10,35,23,12,0,0,0,5,5,0,0,0,0,0,0,0,105,61,44,0,,74,1,73,66,1,65
31/08/2022 22:00,11,5,6,11,5,6,15,7,8,0,0,0,8,8,0,0,0,0,0,0,0,72,48,24,0,,52,2,50,44,1,43
31/08/2022 23:00,4,0,4,5,4,1,12,4,8,0,0,0,10,10,0,0,0,0,0,0,0,55,43,12,0,,40,0,40,28,0,28
01/09/2022 00:00,2,0,2,6,3,3,8,2,6,0,0,0,1,1,0,0,0,0,0,0,0,33,28,5,0,,25,0,25,8,0,8
01/09/2022 01:00,2,1,1,1,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,8,6,2,0,,3,0,3,1,0,1
01/09/2022 02:00,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,,7,0,7,6,0,6
